ID;X;Y;CATEGORY;STORE
5591;820232;6649812;KFZ;Kia Einzelhändler und Werkstätten
5592;783497;6664363;KFZ;Ford Einzelhändler und Werkstätten
5593;780881;6672827;KFZ;Europcar
5594;782558;6672657;KFZ;A.T.U. Auto-Teile-Unger
5595;783737;6672572;KFZ;Toyota Einzelhändler und Werkstätten
5596;787540;6646031;KFZ;Euromobil
5597;787061;6647227;KFZ;Seat Einzelhändler und Werkstätten
5598;785966;6644447;KFZ;Mitsubishi Einzelhändler und Werkstätten
5599;781173;6641319;KFZ;MAN Einzelhändler und Werkstätten
5600;778132;6646113;KFZ;Smart Einzelhändler und Werkstätten
5601;796322;6646968;KFZ;YAMAHA Motorräder Einzelhändler und Werkstätten
5602;804322;6646125;KFZ;Iveco Einzelhändler und Werkstätten
5603;808176;6641046;KFZ;Peugeot Einzelhändler und Werkstätten
5604;833202;6703298;KFZ;A.T.U. Auto-Teile-Unger
5605;831085;6709000;KFZ;EUROMASTER GmbH
5606;829069;6709576;KFZ;Chevrolet Einzelhändler und Werkstätten
5607;822706;6703516;KFZ;AVIS
5608;837207;6724299;KFZ;Skoda Einzelhändler und Werkstätten
5609;811658;6711709;KFZ;Ford Einzelhändler und Werkstätten
5610;811812;6718579;KFZ;Skoda Einzelhändler und Werkstätten
5611;795942;6706879;KFZ;Hyundai Einzelhändler und Werkstätten
5612;807082;6695706;KFZ;Mercedes Einzelhändler und Werkstätten
5613;801195;6703248;KFZ;Peugeot Einzelhändler und Werkstätten
5614;799467;6702148;KFZ;Renault Einzelhändler und Werkstätten
5615;799696;6700380;KFZ;VW-Audi Einzelhändler und Werkstätten
5616;796520;6688920;KFZ;Euromobil
5617;780388;6694960;KFZ;National
5618;778892;6695146;KFZ;Sixt
5619;777131;6696666;KFZ;Mercedes Einzelhändler und Werkstätten
5620;788570;6691849;KFZ;Renault Einzelhändler und Werkstätten
5621;777614;6699107;KFZ;Seat Einzelhändler und Werkstätten
5622;777684;6699907;KFZ;Suzuki Einzelhändler und Werkstätten
5623;769629;6691082;KFZ;Fiat Einzelhändler und Werkstätten
5624;798864;6720780;KFZ;Pit-Stop Auto Service GmbH
5625;817146;6732285;KFZ;Mercedes LKW Einzelhändler und Werkstätten
5626;800173;6748930;KFZ;Euromobil
5627;800173;6748930;KFZ;Ford Einzelhändler und Werkstätten
5628;791649;6731745;KFZ;Hertz
5629;789749;6728738;KFZ;BMW Einzelhändler und Werkstätten
5630;785749;6710245;KFZ;Chevrolet Einzelhändler und Werkstätten
5631;770485;6722607;KFZ;Seat Einzelhändler und Werkstätten
5632;734847;6761448;KFZ;Volvo Einzelhändler und Werkstätten
5633;693849;6764995;KFZ;VW-Audi Einzelhändler und Werkstätten
5634;710965;6750146;KFZ;Opel/General Motors Einzelhändler und Werkstätten
5635;736668;6729469;KFZ;Mercedes Einzelhändler und Werkstätten
5636;739225;6725814;KFZ;Ford Einzelhändler und Werkstätten
5637;752538;6686315;KFZ;Suzuki Einzelhändler und Werkstätten
5638;755269;6698982;KFZ;Skoda Einzelhändler und Werkstätten
5639;754426;6700657;KFZ;Reifen.com
5640;757156;6700983;KFZ;Terstappen
5641;742749;6694484;KFZ;Renault Einzelhändler und Werkstätten
5642;732081;6713158;KFZ;Euromobil
5643;733368;6711967;KFZ;Renault Einzelhändler und Werkstätten
5644;732269;6712480;KFZ;KAWASAKI Motorräder Einzelhändler und Werkstätten
5645;683486;6753922;KFZ;Ford Einzelhändler und Werkstätten
5646;682656;6756350;KFZ;Mercedes Einzelhändler und Werkstätten
5647;732303;6673092;KFZ;Sixt
5648;735518;6677763;KFZ;Mercedes LKW Einzelhändler und Werkstätten
5649;732527;6670666;KFZ;Opel/General Motors Einzelhändler und Werkstätten
5650;713428;6680672;KFZ;Ford Einzelhändler und Werkstätten
5651;850669;6778648;KFZ;LET's! rent a car
5652;852226;6790454;KFZ;Nissan Einzelhändler und Werkstätten
5653;890184;6782396;KFZ;Honda Einzelhändler und Werkstätten
5654;890248;6782334;KFZ;AVIS
5655;810815;6763931;KFZ;Mercedes Einzelhändler und Werkstätten
5656;839912;6818398;KFZ;Mercedes Einzelhändler und Werkstätten
5658;833925;6824386;KFZ;YAMAHA Motorräder Einzelhändler und Werkstätten
5659;864676;6788975;KFZ;Nissan Einzelhändler und Werkstätten
5660;872139;6763598;KFZ;VW-Audi Einzelhändler und Werkstätten
5661;814669;6830817;KFZ;VW-Audi Einzelhändler und Werkstätten
5662;823454;6811439;KFZ;BMW Einzelhändler und Werkstätten
5663;785157;6829354;KFZ;A.T.U. Auto-Teile-Unger
5664;785396;6830164;KFZ;VW-Audi Einzelhändler und Werkstätten
5665;796297;6778962;KFZ;Opel/General Motors Einzelhändler und Werkstätten
5666;768896;6793082;KFZ;EUROMASTER GmbH
5667;810710;6790176;KFZ;Suzuki Einzelhändler und Werkstätten
5668;893540;6837405;KFZ;Mini Einzelhändler und Werkstätten
5669;892506;6845015;KFZ;Fiat Einzelhändler und Werkstätten
5670;889999;6807423;KFZ;Opel/General Motors Einzelhändler und Werkstätten
5671;926964;6829922;KFZ;Renault Einzelhändler und Werkstätten
5672;918652;6925557;KFZ;A.T.U. Auto-Teile-Unger
5673;921024;6928420;KFZ;Mini Einzelhändler und Werkstätten
5674;920609;6920410;KFZ;Toyota Einzelhändler und Werkstätten
5675;924828;6945849;KFZ;Euromobil
5676;860210;6841969;KFZ;Mercedes Einzelhändler und Werkstätten
5677;857663;6839648;KFZ;Nissan Einzelhändler und Werkstätten
5678;860389;6817051;KFZ;Euromobil
5679;897540;6945148;KFZ;Kia Einzelhändler und Werkstätten
5680;899042;6946823;KFZ;MAN Einzelhändler und Werkstätten
5681;804569;6906575;KFZ;Euromobil
5682;813323;6888756;KFZ;Hertz
5683;816912;6886707;KFZ;Scania LKW Einzelhändler und Werkstätten
5684;803825;6881132;KFZ;point S
5685;736413;6604361;KFZ;Renault Einzelhändler und Werkstätten
5686;743150;6595722;KFZ;EUROPA SERVICE
5687;756068;6606905;KFZ;Euromobil
5688;766969;6604977;KFZ;Kia Einzelhändler und Werkstätten
5689;766397;6606153;KFZ;Hyundai Einzelhändler und Werkstätten
5690;771338;6599569;KFZ;Enterprise
5691;778347;6591123;KFZ;Sixt
5692;791047;6607502;KFZ;Land Rover Einzelhändler und Werkstätten
5693;843958;6580180;KFZ;Ford Einzelhändler und Werkstätten
5694;858837;6590010;KFZ;Ford Einzelhändler und Werkstätten
5695;858594;6591824;KFZ;Opel/General Motors Einzelhändler und Werkstätten
5696;845490;6614756;KFZ;Hyundai Einzelhändler und Werkstätten
5697;824417;6635990;KFZ;Opel/General Motors Einzelhändler und Werkstätten
5698;850653;6616523;KFZ;Pneuhage
5699;681733;6584258;KFZ;Iveco Einzelhändler und Werkstätten
5700;703981;6544637;KFZ;Skoda Einzelhändler und Werkstätten
5701;691143;6571440;KFZ;EUROPA SERVICE
5702;695006;6582633;KFZ;point S
5703;720292;6578223;KFZ;Mercedes Einzelhändler und Werkstätten
5704;723988;6574885;KFZ;Fiat Einzelhändler und Werkstätten
5705;717693;6584944;KFZ;VW-Audi Einzelhändler und Werkstätten
5706;716874;6578371;KFZ;EUROMASTER GmbH
5707;726302;6577734;KFZ;Ford Einzelhändler und Werkstätten
5708;706576;6599760;KFZ;Pit-Stop Auto Service GmbH
5709;707105;6597756;KFZ;VW-Audi Einzelhändler und Werkstätten
5710;686394;6594098;KFZ;Mercedes Einzelhändler und Werkstätten
5711;686802;6595057;KFZ;Opel/General Motors Einzelhändler und Werkstätten
5712;680680;6624546;KFZ;Euromobil
5713;684138;6622253;KFZ;Honda Einzelhändler und Werkstätten
5714;679324;6625645;KFZ;Suzuki Einzelhändler und Werkstätten
5715;680680;6624546;KFZ;VW-Audi Einzelhändler und Werkstätten
5716;789202;6566715;KFZ;Hertz
5717;790196;6567688;KFZ;Sixt
5718;787867;6569001;KFZ;Isuzu Einzelhändler und Werkstätten
5719;786641;6568439;KFZ;Toyota Einzelhändler und Werkstätten
5720;786669;6568483;KFZ;HARLEY DAVIDSON Einzelhändler und Werkstätten
5721;794978;6559312;KFZ;EUROMASTER GmbH
5722;800356;6552839;KFZ;Ford Einzelhändler und Werkstätten
5723;791930;6568572;KFZ;Daihatsu Einzelhändler und Werkstätten
5724;808837;6574999;KFZ;Euromobil
5725;757363;6552319;KFZ;Isuzu Einzelhändler und Werkstätten
5726;759912;6558531;KFZ;Ford Einzelhändler und Werkstätten
5727;713788;6529772;KFZ;Renault Einzelhändler und Werkstätten
5728;749436;6506492;KFZ;Ford Einzelhändler und Werkstätten
5729;740329;6527478;KFZ;Renault Einzelhändler und Werkstätten
5730;730068;6370789;KFZ;Vergölst
5731;731144;6371256;KFZ;BMW Einzelhändler und Werkstätten
5732;766390;6435538;KFZ;SUZUKI Motorräder Einzelhändler und Werkstätten
5733;756494;6479020;KFZ;Suzuki Einzelhändler und Werkstätten
5734;712207;6472463;KFZ;Ford Einzelhändler und Werkstätten
5735;698594;6481399;KFZ;Suzuki Einzelhändler und Werkstätten
5736;916434;6442805;KFZ;Alamo
5737;906678;6418299;KFZ;Vergölst
5738;879313;6430705;KFZ;Mini Einzelhändler und Werkstätten
5739;884342;6433385;KFZ;Peugeot Einzelhändler und Werkstätten
5740;865823;6430181;KFZ;Opel/General Motors Einzelhändler und Werkstätten
5742;877846;6413643;KFZ;BMW Einzelhändler und Werkstätten
5743;887976;6415314;KFZ;Nissan Einzelhändler und Werkstätten
5744;816715;6415854;KFZ;Euromobil
5745;805331;6372315;KFZ;Peugeot Einzelhändler und Werkstätten
5746;840122;6506663;KFZ;KAWASAKI Motorräder Einzelhändler und Werkstätten
5747;812860;6469830;KFZ;Peugeot Einzelhändler und Werkstätten
5748;856490;6505512;KFZ;Skoda Einzelhändler und Werkstätten
5749;856823;6467523;KFZ;Subaru Einzelhändler und Werkstätten
5750;872580;6517320;KFZ;VW-Audi Einzelhändler und Werkstätten
5751;887301;6518628;KFZ;VW-Audi Einzelhändler und Werkstätten
5752;887242;6536627;KFZ;Ford Einzelhändler und Werkstätten
5753;885659;6553685;KFZ;Mercedes LKW Einzelhändler und Werkstätten
5754;891658;6554569;KFZ;Seat Einzelhändler und Werkstätten
5755;825016;6514808;KFZ;VW-Audi Einzelhändler und Werkstätten
5756;822191;6508307;KFZ;EUROMASTER GmbH
5757;803622;6495038;KFZ;A.T.U. Auto-Teile-Unger
5758;892696;6595013;KFZ;BMW Einzelhändler und Werkstätten
5759;892854;6595120;KFZ;Renault Einzelhändler und Werkstätten
5760;901116;6582452;KFZ;Euromobil
5761;929388;6599218;KFZ;Euromobil
5762;874475;6577416;KFZ;Hyundai Einzelhändler und Werkstätten
5763;828682;6681286;KFZ;Daihatsu Einzelhändler und Werkstätten
5764;839456;6678990;KFZ;BMW Einzelhändler und Werkstätten
5765;840348;6690473;KFZ;VW-Audi Einzelhändler und Werkstätten
5766;816465;6670440;KFZ;Toyota Einzelhändler und Werkstätten
5767;811541;6665458;KFZ;Alfa Romeo Einzelhändler und Werkstätten
5768;811591;6665528;KFZ;HONDA Motorräder Einzelhändler und Werkstätten
5769;846169;6655543;KFZ;Peugeot Einzelhändler und Werkstätten
5770;834582;6633556;KFZ;Nissan Einzelhändler und Werkstätten
5771;858186;6679939;KFZ;EUROPA SERVICE
5772;855841;6684898;KFZ;A.T.U. Auto-Teile-Unger
5773;855769;6684508;KFZ;Chevrolet Einzelhändler und Werkstätten
5774;855488;6685960;KFZ;Renault Einzelhändler und Werkstätten
5775;867360;6690832;KFZ;Opel/General Motors Einzelhändler und Werkstätten
5776;862879;6692997;KFZ;Cleanpark
5777;871894;6685424;KFZ;VW-Audi Einzelhändler und Werkstätten
5778;875480;6653130;KFZ;Euromobil
5779;864399;6738212;KFZ;Suzuki Einzelhändler und Werkstätten
5780;850510;6718990;KFZ;EUROMASTER GmbH
5781;849967;6720970;KFZ;VW-Audi Einzelhändler und Werkstätten
5782;893639;6751558;KFZ;Hyundai Einzelhändler und Werkstätten
5783;895943;6750619;KFZ;Iveco Einzelhändler und Werkstätten
5784;846277;6732091;KFZ;Suzuki Einzelhändler und Werkstätten
5785;853214;6746372;KFZ;Ford Einzelhändler und Werkstätten
5786;846944;6755462;KFZ;VW-Audi Einzelhändler und Werkstätten
5787;877104;6714805;KFZ;A.T.U. Auto-Teile-Unger
5788;884940;6711452;KFZ;Nissan Einzelhändler und Werkstätten
5789;898862;6713453;KFZ;BMW Einzelhändler und Werkstätten
5790;890806;6689944;KFZ;Mercedes Einzelhändler und Werkstätten
5791;893580;6688767;KFZ;BMW Einzelhändler und Werkstätten
5792;904355;6683594;KFZ;Ford Einzelhändler und Werkstätten
5793;895185;6687322;KFZ;Peugeot Einzelhändler und Werkstätten
5794;921483;6678157;KFZ;Ford Einzelhändler und Werkstätten
5795;925498;6676002;KFZ;Peugeot Einzelhändler und Werkstätten
5796;969813;6458961;KFZ;BMW Einzelhändler und Werkstätten
5797;963375;6457619;KFZ;Sixt
5798;970530;6460666;KFZ;Ford Einzelhändler und Werkstätten
5799;966893;6462071;KFZ;Pit-Stop Auto Service GmbH
5800;967655;6475366;KFZ;Daihatsu Einzelhändler und Werkstätten
5801;967655;6475366;KFZ;Chevrolet Einzelhändler und Werkstätten
5802;959180;6459412;KFZ;National
5803;967173;6457156;KFZ;EUROPA SERVICE
5804;972060;6471412;KFZ;SUZUKI Motorräder Einzelhändler und Werkstätten
5805;971799;6494939;KFZ;Euromobil
5806;977531;6499968;KFZ;Renault Einzelhändler und Werkstätten
5807;947245;6496954;KFZ;BMW Einzelhändler und Werkstätten
5808;947571;6469460;KFZ;Land Rover Einzelhändler und Werkstätten
5809;974414;6454407;KFZ;Hertz
5810;985839;6437110;KFZ;point S
5811;985974;6437537;KFZ;Peugeot Einzelhändler und Werkstätten
5812;994633;6464021;KFZ;Fiat Einzelhändler und Werkstätten
5813;992137;6464194;KFZ;Honda Einzelhändler und Werkstätten
5814;994633;6464021;KFZ;Opel/General Motors Einzelhändler und Werkstätten
5815;992865;6459199;KFZ;A.T.U. Auto-Teile-Unger
5816;999225;6445635;KFZ;Peugeot Einzelhändler und Werkstätten
5817;992876;6447950;KFZ;YAMAHA Moped Einzelhändler und Werkstätten
5818;992876;6447950;KFZ;YAMAHA Motorräder Einzelhändler und Werkstätten
5819;994113;6453641;KFZ;Toyota Einzelhändler und Werkstätten
5820;999840;6442537;KFZ;Mitsubishi Einzelhändler und Werkstätten
5821;1035516;6482659;KFZ;VW-Audi Einzelhändler und Werkstätten
5822;1034658;6501014;KFZ;Ford Einzelhändler und Werkstätten
5823;996665;6486340;KFZ;SUZUKI Motorräder Einzelhändler und Werkstätten
5824;998366;6484118;KFZ;Opel/General Motors Einzelhändler und Werkstätten
5825;1008699;6426679;KFZ;KAWASAKI Motorräder Einzelhändler und Werkstätten
5826;1001319;6450065;KFZ;Mini Einzelhändler und Werkstätten
5827;1011613;6436098;KFZ;Kia Einzelhändler und Werkstätten
5828;1030567;6388763;KFZ;VW-Audi Einzelhändler und Werkstätten
5829;1036532;6388451;KFZ;Seat Einzelhändler und Werkstätten
5830;961442;6413572;KFZ;A.T.U. Auto-Teile-Unger
5831;961498;6415128;KFZ;Jeep Einzelhändler und Werkstätten
5832;960147;6419966;KFZ;Budget
5833;959830;6416863;KFZ;Hertz
5834;960710;6420054;KFZ;Nissan Einzelhändler und Werkstätten
5835;958349;6421523;KFZ;Buchbinder
5836;986586;6400327;KFZ;Euromobil
5837;986851;6399995;KFZ;Suzuki Einzelhändler und Werkstätten
5838;942088;6425981;KFZ;Euromobil
5839;958107;6383551;KFZ;Hertz
5840;957684;6377503;KFZ;BMW Motorräder Einzelhändler und Werkstätten
5841;952599;6376589;KFZ;Scania LKW Einzelhändler und Werkstätten
5842;1000578;6381913;KFZ;Mercedes Einzelhändler und Werkstätten
5843;1000774;6405346;KFZ;Euromobil
5844;984131;6422866;KFZ;Honda Einzelhändler und Werkstätten
5845;918714;6451515;KFZ;Enterprise
5846;913435;6446714;KFZ;Hertz
5847;914140;6446053;KFZ;VW-Audi Einzelhändler und Werkstätten
5849;904594;6444107;KFZ;VW-Audi Einzelhändler und Werkstätten
5850;937337;6438488;KFZ;Skoda Einzelhändler und Werkstätten
5851;937355;6435304;KFZ;Toyota Einzelhändler und Werkstätten
5852;926506;6438263;KFZ;Opel/General Motors Einzelhändler und Werkstätten
5853;917737;6490349;KFZ;Skoda Einzelhändler und Werkstätten
5854;895869;6508372;KFZ;Chevrolet Einzelhändler und Werkstätten
5855;894738;6505158;KFZ;VW-Audi Einzelhändler und Werkstätten
5856;895499;6508660;KFZ;Iveco Einzelhändler und Werkstätten
5857;897654;6510047;KFZ;Mini Einzelhändler und Werkstätten
5858;955478;6456383;KFZ;A.T.U. Auto-Teile-Unger
5859;955015;6460435;KFZ;Buchbinder
5860;777219;6308209;KFZ;Sixt
5861;779215;6306848;KFZ;Budget
5862;781937;6303292;KFZ;EUROPA SERVICE
5863;767158;6315763;KFZ;Ford Einzelhändler und Werkstätten
5864;816737;6325741;KFZ;EUROMASTER GmbH
5865;808116;6308004;KFZ;VW-Audi Einzelhändler und Werkstätten
5866;817507;6309941;KFZ;Mercedes Einzelhändler und Werkstätten
5867;819450;6300128;KFZ;Opel/General Motors Einzelhändler und Werkstätten
5868;785375;6348442;KFZ;Peugeot Einzelhändler und Werkstätten
5869;737966;6340012;KFZ;Suzuki Einzelhändler und Werkstätten
5870;750968;6354932;KFZ;point S
5871;751404;6354880;KFZ;Mazda Einzelhändler und Werkstätten
5872;749018;6321824;KFZ;LET's! rent a car
5873;758147;6310353;KFZ;Mercedes Einzelhändler und Werkstätten
5874;828486;6333841;KFZ;HARLEY DAVIDSON Einzelhändler und Werkstätten
5875;845121;6300486;KFZ;Hertz
5876;863108;6301920;KFZ;YAMAHA Motorräder Einzelhändler und Werkstätten
5877;934518;6351049;KFZ;Skoda Einzelhändler und Werkstätten
5878;934779;6356132;KFZ;VW-Audi Einzelhändler und Werkstätten
5879;910467;6346775;KFZ;Mercedes Einzelhändler und Werkstätten
5880;929129;6342737;KFZ;Daihatsu Einzelhändler und Werkstätten
5881;935905;6340261;KFZ;VW-Audi Einzelhändler und Werkstätten
5882;928640;6357008;KFZ;Kia Einzelhändler und Werkstätten
5883;913890;6354096;KFZ;Isuzu Einzelhändler und Werkstätten
5884;909991;6363158;KFZ;Mercedes Einzelhändler und Werkstätten
5885;909826;6354447;KFZ;VW-Audi Einzelhändler und Werkstätten
5886;913069;6369252;KFZ;Seat Einzelhändler und Werkstätten
5887;891781;6381852;KFZ;BMW Motorräder Einzelhändler und Werkstätten
5888;937205;6325627;KFZ;Mini Einzelhändler und Werkstätten
5889;939240;6319811;KFZ;Toyota Einzelhändler und Werkstätten
5890;920503;6382566;KFZ;Pneuhage
5891;919763;6375861;KFZ;Opel/General Motors Einzelhändler und Werkstätten
5892;866420;6345162;KFZ;Nissan Einzelhändler und Werkstätten
5893;853549;6341267;KFZ;Toyota Einzelhändler und Werkstätten
5894;879179;6357288;KFZ;YAMAHA Moped Einzelhändler und Werkstätten
5895;949641;6323485;KFZ;Nissan Einzelhändler und Werkstätten
5896;964728;6335370;KFZ;Isuzu Einzelhändler und Werkstätten
5897;965199;6342287;KFZ;Honda Einzelhändler und Werkstätten
5898;965199;6342287;KFZ;Opel/General Motors Einzelhändler und Werkstätten
5899;979077;6335225;KFZ;Euromobil
5900;962731;6327632;KFZ;Honda Einzelhändler und Werkstätten
5901;1000154;6348050;KFZ;Euromobil
5902;1023514;6357799;KFZ;Mercedes Einzelhändler und Werkstätten
5903;964603;6361663;KFZ;Mazda Einzelhändler und Werkstätten
5904;1015189;6220704;KFZ;Hyundai Einzelhändler und Werkstätten
5905;1015189;6220704;KFZ;Lancia Einzelhändler und Werkstätten
5906;1012851;6220187;KFZ;Mazda Einzelhändler und Werkstätten
5909;1014924;6238914;KFZ;Euromobil
5910;1000661;6214172;KFZ;Mini Einzelhändler und Werkstätten
5911;999049;6214294;KFZ;Mercedes LKW Einzelhändler und Werkstätten
5912;1001495;6216972;KFZ;Mitsubishi Einzelhändler und Werkstätten
5913;988973;6196389;KFZ;Mercedes LKW Einzelhändler und Werkstätten
5914;1002676;6232152;KFZ;Mini Einzelhändler und Werkstätten
5915;1049423;6256952;KFZ;Kia Einzelhändler und Werkstätten
5916;1017646;6249164;KFZ;Budget
5917;1018338;6249149;KFZ;Mercedes Einzelhändler und Werkstätten
5918;996431;6255835;KFZ;Euromobil
5919;1016924;6251684;KFZ;Buchbinder
5920;1008862;6186311;KFZ;Ford Einzelhändler und Werkstätten
5921;1004810;6166179;KFZ;KAWASAKI Motorräder Einzelhändler und Werkstätten
5922;963143;6156291;KFZ;Iveco Einzelhändler und Werkstätten
5923;937268;6177726;KFZ;Isuzu Einzelhändler und Werkstätten
5924;938537;6177926;KFZ;Peugeot Einzelhändler und Werkstätten
5926;1047100;6183022;KFZ;Smart Einzelhändler und Werkstätten
5927;1040718;6203745;KFZ;Renault Einzelhändler und Werkstätten
5928;1024700;6204374;KFZ;Peugeot Einzelhändler und Werkstätten
5929;1073893;6216777;KFZ;Sixt
5930;1076676;6216537;KFZ;Honda Einzelhändler und Werkstätten
5931;1060386;6219890;KFZ;Land Rover Einzelhändler und Werkstätten
5932;1082329;6214598;KFZ;Euromobil
5933;1068243;6220763;KFZ;YAMAHA Motorräder Einzelhändler und Werkstätten
5934;1053442;6206755;KFZ;Toyota Einzelhändler und Werkstätten
5935;1092349;6204681;KFZ;KAWASAKI Motorräder Einzelhändler und Werkstätten
5936;1094781;6240366;KFZ;Toyota Einzelhändler und Werkstätten
5937;1085066;6232167;KFZ;Mini Einzelhändler und Werkstätten
5938;1039913;6220062;KFZ;point S
5939;1038942;6219983;KFZ;Mini Einzelhändler und Werkstätten
5940;1025976;6290164;KFZ;LET's! rent a car
5941;1025455;6293276;KFZ;Daihatsu Einzelhändler und Werkstätten
5942;1024480;6293912;KFZ;MAN Einzelhändler und Werkstätten
5943;1024728;6294937;KFZ;AVIS
5944;1026455;6299007;KFZ;KAWASAKI Motorräder Einzelhändler und Werkstätten
5945;1045238;6291112;KFZ;Fiat Einzelhändler und Werkstätten
5946;1047113;6321462;KFZ;Toyota Einzelhändler und Werkstätten
5947;1016945;6259542;KFZ;Euromobil
5948;1012143;6275318;KFZ;Fiat Einzelhändler und Werkstätten
5949;1016813;6274448;KFZ;VW-Audi Einzelhändler und Werkstätten
5950;1115611;6292052;KFZ;Skoda Einzelhändler und Werkstätten
